tick,loss,loss_delta,in_transit
174,654018,-1998,215784
175,654018,0,229770
176,652020,-1998,225774
177,652020,0,228771
178,652020,0,224775
179,652020,0,225774
180,652020,0,220779
181,652020,0,225774
182,652020,0,215784
183,652020,0,224775
184,648024,-3996,219780
185,648024,0,223776
186,648024,0,229770
187,648024,0,233766
188,648024,0,224775
189,648024,0,236763
190,648024,0,232767
191,648024,0,236763
192,648024,0,235764
193,648024,0,243756
194,648024,0,233766
195,648024,0,243756
196,648024,0,237762
197,648024,0,237762
198,648024,0,237762
199,648024,0,239760
200,648024,0,244755
201,648024,0,244755
202,648024,0,244755
203,648024,0,244755
204,648024,0,244755
205,648024,0,243756
206,648024,0,244755
207,648024,0,244755
208,648024,0,243756
209,648024,0,244755
210,648024,0,244755
211,648024,0,244755
212,648024,0,243756
213,648024,0,245754
214,648024,0,245754
215,648024,0,245754
216,648024,0,244755
217,648024,0,245754
218,648024,0,244755
219,648024,0,240759
220,648024,0,242757
221,648024,0,241758
222,648024,0,241758
223,648024,0,240759
224,648024,0,241758
225,648024,0,239760
226,648024,0,239760
227,648024,0,239760
228,648024,0,233766
229,648024,0,241758
230,648024,0,241758
231,648024,0,232767
232,648024,0,237762
233,648024,0,235764
234,648024,0,235764
235,648024,0,235764
236,648024,0,238761
237,648024,0,235764
238,648024,0,236763
239,648024,0,233766
240,648024,0,228771
241,648024,0,233766
242,648024,0,234765
243,648024,0,232767
244,648024,0,232767
245,648024,0,232767
246,648024,0,229770
247,648024,0,230769
248,642030,-5994,226773
249,642030,0,229770
250,642030,0,233766
251,642030,0,233766
252,642030,0,230769
253,642030,0,233766
254,642030,0,230769
255,642030,0,225774
256,642030,0,227772
257,642030,0,225774
258,642030,0,220779
259,642030,0,223776
260,642030,0,225774
261,642030,0,214785
262,640032,-1998,222777
263,640032,0,226773
264,640032,0,219780
265,638034,-1998,223776
266,638034,0,223776
267,638034,0,216783
268,638034,0,217782
269,638034,0,216783
270,638034,0,216783
271,638034,0,224775
272,638034,0,223776
273,638034,0,215784
274,638034,0,213786
275,638034,0,226773
276,634038,-3996,218781
277,634038,0,225774
278,634038,0,219780
279,634038,0,224775
280,634038,0,224775
281,634038,0,224775
282,634038,0,214785
283,634038,0,218781
284,634038,0,218781
285,634038,0,212787
286,634038,0,221778
287,634038,0,214785
288,634038,0,224775
289,634038,0,229770
290,634038,0,230769
291,634038,0,223776
292,634038,0,229770
293,634038,0,230769
294,634038,0,226773
295,634038,0,232767
296,634038,0,234765
297,634038,0,235764
298,634038,0,239760
299,634038,0,237762
300,634038,0,241758
301,634038,0,241758
302,634038,0,241758
303,634038,0,241758
304,634038,0,235764
305,634038,0,239760
306,634038,0,242757
307,634038,0,238761
308,634038,0,235764
309,634038,0,238761
310,634038,0,237762
311,634038,0,236763
312,634038,0,237762
313,634038,0,236763
314,634038,0,237762
315,634038,0,236763
316,634038,0,233766
317,634038,0,233766
318,634038,0,235764
319,634038,0,235764
320,634038,0,230769
321,634038,0,235764
322,634038,0,232767
323,634038,0,229770
324,634038,0,228771
325,634038,0,228771
326,634038,0,228771
327,634038,0,228771
328,634038,0,228771
329,634038,0,224775
330,634038,0,224775
331,626046,-7992,222777
332,626046,0,221778
333,626046,0,218781
334,626046,0,217782
335,626046,0,218781
336,626046,0,218781
337,626046,0,218781
338,626046,0,218781
339,626046,0,218781
340,626046,0,215784
341,626046,0,217782
342,626046,0,216783
343,626046,0,216783
344,626046,0,212787
345,626046,0,216783
346,626046,0,218781
347,626046,0,218781
348,626046,0,205794
349,626046,0,218781
350,624048,-1998,212787
351,624048,0,220779
352,624048,0,214785
353,624048,0,218781
354,618054,-5994,215784
355,618054,0,213786
356,618054,0,211788
357,618054,0,213786
358,618054,0,216783
359,618054,0,210789
360,618054,0,211788
361,618054,0,220779
362,618054,0,220779
363,618054,0,220779
364,618054,0,211788
365,618054,0,216783
366,618054,0,204795
367,618054,0,218781
368,612060,-5994,208791
369,612060,0,217782
370,612060,0,218781
371,612060,0,214785
372,612060,0,221778
373,612060,0,222777
374,612060,0,225774
375,612060,0,225774
376,612060,0,217782
377,612060,0,218781
378,612060,0,217782
379,612060,0,216783
380,612060,0,201798
381,612060,0,215784
382,612060,0,223776
383,612060,0,211788
384,612060,0,221778
385,612060,0,227772
386,612060,0,227772
387,612060,0,225774
388,612060,0,225774
389,612060,0,228771
390,612060,0,233766
391,612060,0,228771
392,612060,0,221778
393,612060,0,224775
394,612060,0,224775
395,612060,0,222777
396,612060,0,224775
397,612060,0,237762
398,612060,0,237762
399,612060,0,235764
400,612060,0,233766
401,612060,0,241758
402,612060,0,238761
403,612060,0,242757
404,612060,0,242757
405,612060,0,242757
406,612060,0,242757
407,612060,0,242757
408,612060,0,237762
409,612060,0,236763
410,612060,0,234765
411,612060,0,232767
412,612060,0,235764
413,610062,-1998,234765
414,610062,0,238761
