tick,loss,loss_delta,in_transit
660,536400,0,255735
661,536400,0,256778
662,533990,-2410,256667
663,533990,0,255888
664,533990,0,255667
665,533990,0,253142
666,533990,0,254707
667,533990,0,256255
668,533990,0,254212
669,533990,0,254113
670,533990,0,254004
671,533064,-926,252098
672,533064,0,253623
673,533064,0,255136
674,533064,0,254219
675,533064,0,252348
676,533064,0,255879
677,530362,-2702,252146
678,530362,0,253622
679,530050,-312,252302
680,529534,-516,252850
681,529534,0,250847
682,529534,0,253019
683,529534,0,251592
684,529534,0,251455
685,529534,0,250192
686,525748,-3786,249502
687,525748,0,249769
688,525748,0,250208
689,525226,-522,250528
690,525226,0,251303
691,525226,0,251414
692,525226,0,250913
693,525226,0,251414
694,525226,0,250866
695,525226,0,250738
696,521974,-3252,248537
697,521974,0,250021
698,521974,0,249702
699,521974,0,248289
700,521974,0,248753
701,521074,-900,248571
702,521074,0,249497
703,519766,-1308,248556
704,519766,0,247726
705,519766,0,247587
706,519626,-140,245682
707,519626,0,246724
708,519626,0,247133
709,519626,0,249180
710,519626,0,249459
711,519626,0,246357
712,516874,-2752,246368
713,515720,-1154,247515
714,515720,0,247059
715,515720,0,247263
716,515720,0,247305
717,515720,0,247299
718,514516,-1204,246028
719,514516,0,246585
720,514516,0,245774
721,514516,0,245194
722,514516,0,246734
723,514516,0,245977
724,514516,0,245183
725,513944,-572,243548
726,513944,0,244844
727,513944,0,246693
728,510738,-3206,245538
729,510456,-282,245634
730,509880,-576,243048
731,509880,0,244345
732,509880,0,241842
733,509880,0,244038
734,508400,-1480,242022
735,508400,0,243803
736,508400,0,243468
737,508400,0,244177
738,508400,0,241972
739,507948,-452,243872
740,507948,0,243098
741,507948,0,243551
742,507948,0,244253
743,507948,0,243390
744,507644,-304,243143
745,507644,0,244467
746,507644,0,242575
747,507644,0,242403
748,507644,0,243200
749,507644,0,243647
750,506466,-1178,243811
751,506466,0,241392
752,505512,-954,241101
753,505512,0,241392
754,505512,0,241593
755,503046,-2466,239979
756,501598,-1448,239853
757,501598,0,240705
758,501598,0,240572
759,501598,0,239277
760,501598,0,240060
761,501598,0,240044
762,501598,0,240820
763,501598,0,238376
764,501598,0,239258
765,501598,0,239680
766,499816,-1782,236849
767,499816,0,238597
768,499816,0,238810
769,499816,0,237960
770,498404,-1412,237918
771,498404,0,237097
772,497682,-722,237793
773,496308,-1374,235576
774,496308,0,234718
775,496308,0,235305
776,496308,0,235734
777,496308,0,234623
778,496308,0,237096
779,496308,0,237193
780,496308,0,237316
781,494346,-1962,236429
782,493434,-912,236251
783,492828,-606,234682
784,492828,0,234355
785,492828,0,234710
786,491514,-1314,234755
787,491514,0,235664
788,490096,-1418,232684
789,490096,0,235051
790,490096,0,235571
791,489508,-588,235890
792,489508,0,234343
793,489508,0,233867
794,489508,0,235048
795,489508,0,234313
796,489508,0,233376
797,486960,-2548,233094
798,486960,0,231650
799,486960,0,232077
